Time,Car.ax,Car.v,Vhcl.tRoad
12.305000,-0.236006,8.439070,-9.354690
12.306000,-0.236006,8.439070,-9.354690
12.307000,-0.236006,8.439070,-9.354690
12.308000,-0.236006,8.439070,-9.354690
12.309000,-0.236006,8.439070,-9.354690
12.310000,-0.237229,8.436703,-9.354690
12.311000,-0.237229,8.436703,-9.354690
12.312000,-0.237229,8.436703,-9.354690
12.313000,-0.237229,8.436703,-9.354690
12.314000,-0.237229,8.436703,-9.354690
12.315000,-0.237229,8.436703,-9.354690
12.316000,-0.237229,8.436703,-9.354690
12.317000,-0.237229,8.436703,-9.354690
12.318000,-0.237229,8.436703,-9.354690
12.319000,-0.237229,8.436703,-9.354690
12.320000,-0.240168,8.434316,-9.354690
12.321000,-0.240168,8.434316,-9.354690
12.322000,-0.240168,8.434316,-9.354690
12.323000,-0.240168,8.434316,-9.354690
12.324000,-0.240168,8.434316,-9.354690
12.325000,-0.240168,8.434316,-9.354690
12.326000,-0.240168,8.434316,-9.354690
12.327000,-0.240168,8.434316,-9.354690
12.328000,-0.240168,8.434316,-9.354690
12.329000,-0.240168,8.434316,-9.354690
12.330000,-0.242771,8.431899,-9.354689
12.331000,-0.242771,8.431899,-9.354689
12.332000,-0.242771,8.431899,-9.354689
12.333000,-0.242771,8.431899,-9.354689
12.334000,-0.242771,8.431899,-9.354689
12.335000,-0.242771,8.431899,-9.354689
12.336000,-0.242771,8.431899,-9.354689
12.337000,-0.242771,8.431899,-9.354689
12.338000,-0.242771,8.431899,-9.354689
12.339000,-0.242771,8.431899,-9.354689
12.340000,-0.243561,8.429465,-9.354689
12.341000,-0.243561,8.429465,-9.354689
12.342000,-0.243561,8.429465,-9.354689
12.343000,-0.243561,8.429465,-9.354689
12.344000,-0.243561,8.429465,-9.354689
12.345000,-0.243561,8.429465,-9.354689
12.346000,-0.243561,8.429465,-9.354689
12.347000,-0.243561,8.429465,-9.354689
12.348000,-0.243561,8.429465,-9.354689
12.349000,-0.243561,8.429465,-9.354689
12.350000,-0.244941,8.427023,-9.354689
12.351000,-0.244941,8.427023,-9.354689
12.352000,-0.244941,8.427023,-9.354689
12.353000,-0.244941,8.427023,-9.354689
12.354000,-0.244941,8.427023,-9.354689
12.355000,-0.244941,8.427023,-9.354689
12.356000,-0.244941,8.427023,-9.354689
12.357000,-0.244941,8.427023,-9.354689
12.358000,-0.244941,8.427023,-9.354689
12.359000,-0.244941,8.427023,-9.354689
12.360000,-0.247198,8.424562,-9.354688
12.361000,-0.247198,8.424562,-9.354688
12.362000,-0.247198,8.424562,-9.354688
12.363000,-0.247198,8.424562,-9.354688
12.364000,-0.247198,8.424562,-9.354688
12.365000,-0.247198,8.424562,-9.354688
12.366000,-0.247198,8.424562,-9.354688
12.367000,-0.247198,8.424562,-9.354688
12.368000,-0.247198,8.424562,-9.354688
12.369000,-0.247198,8.424562,-9.354688
12.370000,-0.248678,8.422082,-9.354688
12.371000,-0.248678,8.422082,-9.354688
12.372000,-0.248678,8.422082,-9.354688
12.373000,-0.248678,8.422082,-9.354688
12.374000,-0.248678,8.422082,-9.354688
12.375000,-0.248678,8.422082,-9.354688
12.376000,-0.248678,8.422082,-9.354688
12.377000,-0.248678,8.422082,-9.354688
12.378000,-0.248678,8.422082,-9.354688
12.379000,-0.248678,8.422082,-9.354688
12.380000,-0.249505,8.419590,-9.354688
12.381000,-0.249505,8.419590,-9.354688
12.382000,-0.249505,8.419590,-9.354688
12.383000,-0.249505,8.419590,-9.354688
12.384000,-0.249505,8.419590,-9.354688
12.385000,-0.249505,8.419590,-9.354688
12.386000,-0.249505,8.419590,-9.354688
12.387000,-0.249505,8.419590,-9.354688
12.388000,-0.249505,8.419590,-9.354688
12.389000,-0.249505,8.419590,-9.354688
12.390000,-0.250156,8.417091,-9.354688
12.391000,-0.250156,8.417091,-9.354688
12.392000,-0.250156,8.417091,-9.354688
12.393000,-0.250156,8.417091,-9.354688
12.394000,-0.250156,8.417091,-9.354688
12.395000,-0.250156,8.417091,-9.354688
12.396000,-0.250156,8.417091,-9.354688
12.397000,-0.250156,8.417091,-9.354688
12.398000,-0.250156,8.417091,-9.354688
12.399000,-0.250156,8.417091,-9.354688
12.400000,-0.250270,8.414588,-9.354687
12.401000,-0.250270,8.414588,-9.354687
12.402000,-0.250270,8.414588,-9.354687
12.403000,-0.250270,8.414588,-9.354687
12.404000,-0.250270,8.414588,-9.354687
12.405000,-0.250270,8.414588,-9.354687
12.406000,-0.250270,8.414588,-9.354687
12.407000,-0.250270,8.414588,-9.354687
12.408000,-0.250270,8.414588,-9.354687
12.409000,-0.250270,8.414588,-9.354687
12.410000,-0.249651,8.412086,-9.354687
12.411000,-0.249651,8.412086,-9.354687
12.412000,-0.249651,8.412086,-9.354687
12.413000,-0.249651,8.412086,-9.354687
12.414000,-0.249651,8.412086,-9.354687
12.415000,-0.249651,8.412086,-9.354687
12.416000,-0.249651,8.412086,-9.354687
12.417000,-0.249651,8.412086,-9.354687
12.418000,-0.249651,8.412086,-9.354687
12.419000,-0.249651,8.412086,-9.354687
12.420000,-0.248493,8.409595,-9.354687
12.421000,-0.248493,8.409595,-9.354687
12.422000,-0.248493,8.409595,-9.354687
12.423000,-0.248493,8.409595,-9.354687
12.424000,-0.248493,8.409595,-9.354687
12.425000,-0.248493,8.409595,-9.354687
12.426000,-0.248493,8.409595,-9.354687
12.427000,-0.248493,8.409595,-9.354687
12.428000,-0.248493,8.409595,-9.354687
12.429000,-0.248493,8.409595,-9.354687
12.430000,-0.246126,8.407117,-9.354686
12.431000,-0.246126,8.407117,-9.354686
12.432000,-0.246126,8.407117,-9.354686
12.433000,-0.246126,8.407117,-9.354686
12.434000,-0.246126,8.407117,-9.354686
12.435000,-0.246126,8.407117,-9.354686
12.436000,-0.246126,8.407117,-9.354686
12.437000,-0.246126,8.407117,-9.354686
12.438000,-0.246126,8.407117,-9.354686
12.439000,-0.246126,8.407117,-9.354686
12.440000,-0.232023,8.404713,-9.354686
12.441000,-0.232023,8.404713,-9.354686
12.442000,-0.232023,8.404713,-9.354686
12.443000,-0.232023,8.404713,-9.354686
12.444000,-0.232023,8.404713,-9.354686
12.445000,-0.232023,8.404713,-9.354686
12.446000,-0.232023,8.404713,-9.354686
12.447000,-0.232023,8.404713,-9.354686
12.448000,-0.232023,8.404713,-9.354686
12.449000,-0.232023,8.404713,-9.354686
12.450000,-0.230365,8.402417,-9.354686
12.451000,-0.230365,8.402417,-9.354686
12.452000,-0.230365,8.402417,-9.354686
12.453000,-0.230365,8.402417,-9.354686
12.454000,-0.230365,8.402417,-9.354686
12.455000,-0.230365,8.402417,-9.354686
12.456000,-0.230365,8.402417,-9.354686
12.457000,-0.230365,8.402417,-9.354686
12.458000,-0.230365,8.402417,-9.354686
12.459000,-0.230365,8.402417,-9.354686
12.460000,-0.232212,8.400097,-9.354686
12.461000,-0.232212,8.400097,-9.354686
12.462000,-0.232212,8.400097,-9.354686
12.463000,-0.232212,8.400097,-9.354686
12.464000,-0.232212,8.400097,-9.354686
12.465000,-0.232212,8.400097,-9.354686
12.466000,-0.232212,8.400097,-9.354686
12.467000,-0.232212,8.400097,-9.354686
12.468000,-0.232212,8.400097,-9.354686
12.469000,-0.232212,8.400097,-9.354686
12.470000,-0.225243,8.397807,-9.354687
12.471000,-0.225243,8.397807,-9.354687
12.472000,-0.225243,8.397807,-9.354687
12.473000,-0.225243,8.397807,-9.354687
12.474000,-0.225243,8.397807,-9.354687
12.475000,-0.225243,8.397807,-9.354687
12.476000,-0.225243,8.397807,-9.354687
12.477000,-0.225243,8.397807,-9.354687
12.478000,-0.225243,8.397807,-9.354687
12.479000,-0.225243,8.397807,-9.354687
12.480000,-0.225027,8.395562,-9.354688
12.481000,-0.225027,8.395562,-9.354688
12.482000,-0.225027,8.395562,-9.354688
12.483000,-0.225027,8.395562,-9.354688
12.484000,-0.225027,8.395562,-9.354688
12.485000,-0.225027,8.395562,-9.354688
12.486000,-0.225027,8.395562,-9.354688
12.487000,-0.225027,8.395562,-9.354688
12.488000,-0.225027,8.395562,-9.354688
12.489000,-0.225027,8.395562,-9.354688
12.490000,-0.223647,8.393314,-9.354690
12.491000,-0.223647,8.393314,-9.354690
12.492000,-0.223647,8.393314,-9.354690
12.493000,-0.223647,8.393314,-9.354690
12.494000,-0.223647,8.393314,-9.354690
12.495000,-0.223647,8.393314,-9.354690
12.496000,-0.223647,8.393314,-9.354690
12.497000,-0.223647,8.393314,-9.354690
12.498000,-0.223647,8.393314,-9.354690
12.499000,-0.223647,8.393314,-9.354690
12.500000,-0.219181,8.391100,-9.354691
12.501000,-0.219181,8.391100,-9.354691
12.502000,-0.219181,8.391100,-9.354691
12.503000,-0.219181,8.391100,-9.354691
12.504000,-0.219181,8.391100,-9.354691
12.505000,-0.219181,8.391100,-9.354691
12.506000,-0.219181,8.391100,-9.354691
12.507000,-0.219181,8.391100,-9.354691
12.508000,-0.219181,8.391100,-9.354691
12.509000,-0.219181,8.391100,-9.354691
12.510000,-0.218075,8.388916,-9.354693
12.511000,-0.218075,8.388916,-9.354693
12.512000,-0.218075,8.388916,-9.354693
12.513000,-0.218075,8.388916,-9.354693
12.514000,-0.218075,8.388916,-9.354693
12.515000,-0.218075,8.388916,-9.354693
12.516000,-0.218075,8.388916,-9.354693
12.517000,-0.218075,8.388916,-9.354693
12.518000,-0.218075,8.388916,-9.354693
12.519000,-0.218075,8.388916,-9.354693
12.520000,-0.215626,8.386745,-9.354695
12.521000,-0.215626,8.386745,-9.354695
12.522000,-0.215626,8.386745,-9.354695
12.523000,-0.215626,8.386745,-9.354695
12.524000,-0.215626,8.386745,-9.354695
12.525000,-0.215626,8.386745,-9.354695
12.526000,-0.215626,8.386745,-9.354695
12.527000,-0.215626,8.386745,-9.354695
12.528000,-0.215626,8.386745,-9.354695
12.529000,-0.215626,8.386745,-9.354695
12.530000,-0.212744,8.384604,-9.354699
12.531000,-0.212744,8.384604,-9.354699
12.532000,-0.212744,8.384604,-9.354699
12.533000,-0.212744,8.384604,-9.354699
12.534000,-0.212744,8.384604,-9.354699
12.535000,-0.212744,8.384604,-9.354699
12.536000,-0.212744,8.384604,-9.354699
12.537000,-0.212744,8.384604,-9.354699
12.538000,-0.212744,8.384604,-9.354699
12.539000,-0.212744,8.384604,-9.354699
12.540000,-0.211376,8.382485,-9.354703
12.541000,-0.211376,8.382485,-9.354703
12.542000,-0.211376,8.382485,-9.354703
12.543000,-0.211376,8.382485,-9.354703
12.544000,-0.211376,8.382485,-9.354703
12.545000,-0.211376,8.382485,-9.354703
12.546000,-0.211376,8.382485,-9.354703
12.547000,-0.211376,8.382485,-9.354703
12.548000,-0.211376,8.382485,-9.354703
12.549000,-0.211376,8.382485,-9.354703
12.550000,-0.209215,8.380382,-9.354707
12.551000,-0.209215,8.380382,-9.354707
12.552000,-0.209215,8.380382,-9.354707
12.553000,-0.209215,8.380382,-9.354707
12.554000,-0.209215,8.380382,-9.354707
12.555000,-0.209215,8.380382,-9.354707
12.556000,-0.209215,8.380382,-9.354707
12.557000,-0.209215,8.380382,-9.354707
12.558000,-0.209215,8.380382,-9.354707
12.559000,-0.209215,8.380382,-9.354707
12.560000,-0.207681,8.378300,-9.354712
12.561000,-0.207681,8.378300,-9.354712
12.562000,-0.207681,8.378300,-9.354712
12.563000,-0.207681,8.378300,-9.354712
12.564000,-0.207681,8.378300,-9.354712
12.565000,-0.207681,8.378300,-9.354712
12.566000,-0.207681,8.378300,-9.354712
12.567000,-0.207681,8.378300,-9.354712
12.568000,-0.207681,8.378300,-9.354712
12.569000,-0.207681,8.378300,-9.354712
12.570000,-0.207034,8.376226,-9.354717
12.571000,-0.207034,8.376226,-9.354717
12.572000,-0.207034,8.376226,-9.354717
12.573000,-0.207034,8.376226,-9.354717
12.574000,-0.207034,8.376226,-9.354717
12.575000,-0.207034,8.376226,-9.354717
12.576000,-0.207034,8.376226,-9.354717
12.577000,-0.207034,8.376226,-9.354717
12.578000,-0.207034,8.376226,-9.354717
12.579000,-0.207034,8.376226,-9.354717
12.580000,-0.205824,8.374164,-9.354723
12.581000,-0.205824,8.374164,-9.354723
12.582000,-0.205824,8.374164,-9.354723
12.583000,-0.205824,8.374164,-9.354723
12.584000,-0.205824,8.374164,-9.354723
12.585000,-0.205824,8.374164,-9.354723
12.586000,-0.205824,8.374164,-9.354723
12.587000,-0.205824,8.374164,-9.354723
12.588000,-0.205824,8.374164,-9.354723
12.589000,-0.205824,8.374164,-9.354723
12.590000,-0.206421,8.372107,-9.354730
12.591000,-0.206421,8.372107,-9.354730
12.592000,-0.206421,8.372107,-9.354730
12.593000,-0.206421,8.372107,-9.354730
12.594000,-0.206421,8.372107,-9.354730
12.595000,-0.206421,8.372107,-9.354730
12.596000,-0.206421,8.372107,-9.354730
12.597000,-0.206421,8.372107,-9.354730
12.598000,-0.206421,8.372107,-9.354730
12.599000,-0.206421,8.372107,-9.354730
12.600000,-0.209877,8.370031,-9.354735
12.601000,-0.209877,8.370031,-9.354735
12.602000,-0.209877,8.370031,-9.354735
12.603000,-0.209877,8.370031,-9.354735
12.604000,-0.209877,8.370031,-9.354735
12.605000,-0.209877,8.370031,-9.354735
12.606000,-0.209877,8.370031,-9.354735
12.607000,-0.209877,8.370031,-9.354735
12.608000,-0.209877,8.370031,-9.354735
12.609000,-0.209877,8.370031,-9.354735
12.610000,-0.219442,8.367901,-9.354742
12.611000,-0.219442,8.367901,-9.354742
12.612000,-0.219442,8.367901,-9.354742
12.613000,-0.219442,8.367901,-9.354742
12.614000,-0.219442,8.367901,-9.354742
12.615000,-0.219442,8.367901,-9.354742
12.616000,-0.219442,8.367901,-9.354742
12.617000,-0.219442,8.367901,-9.354742
12.618000,-0.219442,8.367901,-9.354742
12.619000,-0.219442,8.367901,-9.354742
12.620000,-0.248263,8.365608,-9.354749
12.621000,-0.248263,8.365608,-9.354749
12.622000,-0.248263,8.365608,-9.354749
12.623000,-0.248263,8.365608,-9.354749
12.624000,-0.248263,8.365608,-9.354749
12.625000,-0.248263,8.365608,-9.354749
12.626000,-0.248263,8.365608,-9.354749
12.627000,-0.248263,8.365608,-9.354749
12.628000,-0.248263,8.365608,-9.354749
12.629000,-0.248263,8.365608,-9.354749
12.630000,-0.329050,8.362837,-9.354754
12.631000,-0.329050,8.362837,-9.354754
12.632000,-0.329050,8.362837,-9.354754
12.633000,-0.329050,8.362837,-9.354754
12.634000,-0.329050,8.362837,-9.354754
12.635000,-0.329050,8.362837,-9.354754
12.636000,-0.329050,8.362837,-9.354754
12.637000,-0.329050,8.362837,-9.354754
12.638000,-0.329050,8.362837,-9.354754
12.639000,-0.329050,8.362837,-9.354754
12.640000,-0.486479,8.358917,-9.354760
12.641000,-0.486479,8.358917,-9.354760
12.642000,-0.486479,8.358917,-9.354760
12.643000,-0.486479,8.358917,-9.354760
12.644000,-0.486479,8.358917,-9.354760
12.645000,-0.486479,8.358917,-9.354760
12.646000,-0.486479,8.358917,-9.354760
12.647000,-0.486479,8.358917,-9.354760
12.648000,-0.486479,8.358917,-9.354760
12.649000,-0.486479,8.358917,-9.354760
12.650000,-0.669130,8.353364,-9.354766
12.651000,-0.669130,8.353364,-9.354766
12.652000,-0.669130,8.353364,-9.354766
12.653000,-0.669130,8.353364,-9.354766
12.654000,-0.669130,8.353364,-9.354766
12.655000,-0.669130,8.353364,-9.354766
12.656000,-0.669130,8.353364,-9.354766
12.657000,-0.669130,8.353364,-9.354766
12.658000,-0.669130,8.353364,-9.354766
12.659000,-0.669130,8.353364,-9.354766
12.660000,-1.197487,8.344788,-9.354772
12.661000,-1.197487,8.344788,-9.354772
12.662000,-1.197487,8.344788,-9.354772
12.663000,-1.197487,8.344788,-9.354772
12.664000,-1.197487,8.344788,-9.354772
12.665000,-1.197487,8.344788,-9.354772
12.666000,-1.197487,8.344788,-9.354772
12.667000,-1.197487,8.344788,-9.354772
12.668000,-1.197487,8.344788,-9.354772
12.669000,-1.197487,8.344788,-9.354772
12.670000,-1.895699,8.329720,-9.354776
12.671000,-1.895699,8.329720,-9.354776
12.672000,-1.895699,8.329720,-9.354776
12.673000,-1.895699,8.329720,-9.354776
12.674000,-1.895699,8.329720,-9.354776
12.675000,-1.895699,8.329720,-9.354776
12.676000,-1.895699,8.329720,-9.354776
12.677000,-1.895699,8.329720,-9.354776
12.678000,-1.895699,8.329720,-9.354776
12.679000,-1.895699,8.329720,-9.354776
12.680000,-2.437877,8.308381,-9.354780
12.681000,-2.437877,8.308381,-9.354780
12.682000,-2.437877,8.308381,-9.354780
12.683000,-2.437877,8.308381,-9.354780
12.684000,-2.437877,8.308381,-9.354780
12.685000,-2.437877,8.308381,-9.354780
12.686000,-2.437877,8.308381,-9.354780
12.687000,-2.437877,8.308381,-9.354780
12.688000,-2.437877,8.308381,-9.354780
12.689000,-2.437877,8.308381,-9.354780
12.690000,-3.183400,8.281143,-9.354784
12.691000,-3.183400,8.281143,-9.354784
12.692000,-3.183400,8.281143,-9.354784
12.693000,-3.183400,8.281143,-9.354784
12.694000,-3.183400,8.281143,-9.354784
12.695000,-3.183400,8.281143,-9.354784
12.696000,-3.183400,8.281143,-9.354784
12.697000,-3.183400,8.281143,-9.354784
12.698000,-3.183400,8.281143,-9.354784
12.699000,-3.183400,8.281143,-9.354784
12.700000,-4.321731,8.244537,-9.354788
12.701000,-4.321731,8.244537,-9.354788
12.702000,-4.321731,8.244537,-9.354788
12.703000,-4.321731,8.244537,-9.354788
12.704000,-4.321731,8.244537,-9.354788
12.705000,-4.321731,8.244537,-9.354788
12.706000,-4.321731,8.244537,-9.354788
12.707000,-4.321731,8.244537,-9.354788
12.708000,-4.321731,8.244537,-9.354788
12.709000,-4.321731,8.244537,-9.354788
12.710000,-5.409918,8.196472,-9.354790
12.711000,-5.409918,8.196472,-9.354790
12.712000,-5.409918,8.196472,-9.354790
12.713000,-5.409918,8.196472,-9.354790
12.714000,-5.409918,8.196472,-9.354790
12.715000,-5.409918,8.196472,-9.354790
12.716000,-5.409918,8.196472,-9.354790
12.717000,-5.409918,8.196472,-9.354790
12.718000,-5.409918,8.196472,-9.354790
12.719000,-5.409918,8.196472,-9.354790
12.720000,-6.519178,8.137668,-9.354793
12.721000,-6.519178,8.137668,-9.354793
12.722000,-6.519178,8.137668,-9.354793
12.723000,-6.519178,8.137668,-9.354793
12.724000,-6.519178,8.137668,-9.354793
12.725000,-6.519178,8.137668,-9.354793
12.726000,-6.519178,8.137668,-9.354793
12.727000,-6.519178,8.137668,-9.354793
12.728000,-6.519178,8.137668,-9.354793
12.729000,-6.519178,8.137668,-9.354793
12.730000,-7.316382,8.068187,-9.354795
12.731000,-7.316382,8.068187,-9.354795
12.732000,-7.316382,8.068187,-9.354795
12.733000,-7.316382,8.068187,-9.354795
12.734000,-7.316382,8.068187,-9.354795
12.735000,-7.316382,8.068187,-9.354795
12.736000,-7.316382,8.068187,-9.354795
12.737000,-7.316382,8.068187,-9.354795
12.738000,-7.316382,8.068187,-9.354795
12.739000,-7.316382,8.068187,-9.354795
12.740000,-7.445112,7.994298,-9.354796
12.741000,-7.445112,7.994298,-9.354796
12.742000,-7.445112,7.994298,-9.354796
12.743000,-7.445112,7.994298,-9.354796
12.744000,-7.445112,7.994298,-9.354796
12.745000,-7.445112,7.994298,-9.354796
12.746000,-7.445112,7.994298,-9.354796
12.747000,-7.445112,7.994298,-9.354796
12.748000,-7.445112,7.994298,-9.354796
12.749000,-7.445112,7.994298,-9.354796
12.750000,-7.600265,7.919034,-9.354797
12.751000,-7.600265,7.919034,-9.354797
12.752000,-7.600265,7.919034,-9.354797
12.753000,-7.600265,7.919034,-9.354797
12.754000,-7.600265,7.919034,-9.354797
12.755000,-7.600265,7.919034,-9.354797
12.756000,-7.600265,7.919034,-9.354797
12.757000,-7.600265,7.919034,-9.354797
12.758000,-7.600265,7.919034,-9.354797
12.759000,-7.600265,7.919034,-9.354797
12.760000,-7.863197,7.841892,-9.354797
12.761000,-7.863197,7.841892,-9.354797
12.762000,-7.863197,7.841892,-9.354797
12.763000,-7.863197,7.841892,-9.354797
12.764000,-7.863197,7.841892,-9.354797
12.765000,-7.863197,7.841892,-9.354797
12.766000,-7.863197,7.841892,-9.354797
12.767000,-7.863197,7.841892,-9.354797
12.768000,-7.863197,7.841892,-9.354797
12.769000,-7.863197,7.841892,-9.354797
12.770000,-8.251926,7.761139,-9.354798
12.771000,-8.251926,7.761139,-9.354798
12.772000,-8.251926,7.761139,-9.354798
12.773000,-8.251926,7.761139,-9.354798
12.774000,-8.251926,7.761139,-9.354798
12.775000,-8.251926,7.761139,-9.354798
12.776000,-8.251926,7.761139,-9.354798
12.777000,-8.251926,7.761139,-9.354798
12.778000,-8.251926,7.761139,-9.354798
12.779000,-8.251926,7.761139,-9.354798
12.780000,-8.437363,7.677412,-9.354798
12.781000,-8.437363,7.677412,-9.354798
12.782000,-8.437363,7.677412,-9.354798
12.783000,-8.437363,7.677412,-9.354798
12.784000,-8.437363,7.677412,-9.354798
12.785000,-8.437363,7.677412,-9.354798
12.786000,-8.437363,7.677412,-9.354798
12.787000,-8.437363,7.677412,-9.354798
12.788000,-8.437363,7.677412,-9.354798
12.789000,-8.437363,7.677412,-9.354798
12.790000,-8.566600,7.592103,-9.354797
12.791000,-8.566600,7.592103,-9.354797
12.792000,-8.566600,7.592103,-9.354797
12.793000,-8.566600,7.592103,-9.354797
12.794000,-8.566600,7.592103,-9.354797
12.795000,-8.566600,7.592103,-9.354797
12.796000,-8.566600,7.592103,-9.354797
12.797000,-8.566600,7.592103,-9.354797
12.798000,-8.566600,7.592103,-9.354797
12.799000,-8.566600,7.592103,-9.354797
12.800000,-8.642413,7.505833,-9.354797
12.801000,-8.642413,7.505833,-9.354797
12.802000,-8.642413,7.505833,-9.354797
12.803000,-8.642413,7.505833,-9.354797
12.804000,-8.642413,7.505833,-9.354797
12.805000,-8.642413,7.505833,-9.354797
12.806000,-8.642413,7.505833,-9.354797
12.807000,-8.642413,7.505833,-9.354797
12.808000,-8.642413,7.505833,-9.354797
12.809000,-8.642413,7.505833,-9.354797
12.810000,-8.752698,7.418864,-9.354797
12.811000,-8.752698,7.418864,-9.354797
12.812000,-8.752698,7.418864,-9.354797
12.813000,-8.752698,7.418864,-9.354797
12.814000,-8.752698,7.418864,-9.354797
12.815000,-8.752698,7.418864,-9.354797
12.816000,-8.752698,7.418864,-9.354797
12.817000,-8.752698,7.418864,-9.354797
12.818000,-8.752698,7.418864,-9.354797
12.819000,-8.752698,7.418864,-9.354797
12.820000,-8.977837,7.330318,-9.354797
12.821000,-8.977837,7.330318,-9.354797
12.822000,-8.977837,7.330318,-9.354797
12.823000,-8.977837,7.330318,-9.354797
12.824000,-8.977837,7.330318,-9.354797
12.825000,-8.977837,7.330318,-9.354797
12.826000,-8.977837,7.330318,-9.354797
12.827000,-8.977837,7.330318,-9.354797
12.828000,-8.977837,7.330318,-9.354797
12.829000,-8.977837,7.330318,-9.354797
12.830000,-9.156703,7.239594,-9.354796
12.831000,-9.156703,7.239594,-9.354796
12.832000,-9.156703,7.239594,-9.354796
12.833000,-9.156703,7.239594,-9.354796
12.834000,-9.156703,7.239594,-9.354796
12.835000,-9.156703,7.239594,-9.354796
12.836000,-9.156703,7.239594,-9.354796
12.837000,-9.156703,7.239594,-9.354796
12.838000,-9.156703,7.239594,-9.354796
12.839000,-9.156703,7.239594,-9.354796
12.840000,-9.287186,7.147396,-9.354794
12.841000,-9.287186,7.147396,-9.354794
12.842000,-9.287186,7.147396,-9.354794
12.843000,-9.287186,7.147396,-9.354794
12.844000,-9.287186,7.147396,-9.354794
12.845000,-9.287186,7.147396,-9.354794
12.846000,-9.287186,7.147396,-9.354794
12.847000,-9.287186,7.147396,-9.354794
12.848000,-9.287186,7.147396,-9.354794
12.849000,-9.287186,7.147396,-9.354794
12.850000,-9.319777,7.054240,-9.354789
12.851000,-9.319777,7.054240,-9.354789
12.852000,-9.319777,7.054240,-9.354789
12.853000,-9.319777,7.054240,-9.354789
12.854000,-9.319777,7.054240,-9.354789
12.855000,-9.319777,7.054240,-9.354789
12.856000,-9.319777,7.054240,-9.354789
12.857000,-9.319777,7.054240,-9.354789
12.858000,-9.319777,7.054240,-9.354789
12.859000,-9.319777,7.054240,-9.354789
12.860000,-9.330754,6.960862,-9.354792
12.861000,-9.330754,6.960862,-9.354792
12.862000,-9.330754,6.960862,-9.354792
12.863000,-9.330754,6.960862,-9.354792
12.864000,-9.330754,6.960862,-9.354792
12.865000,-9.330754,6.960862,-9.354792
12.866000,-9.330754,6.960862,-9.354792
12.867000,-9.330754,6.960862,-9.354792
12.868000,-9.330754,6.960862,-9.354792
12.869000,-9.330754,6.960862,-9.354792
12.870000,-9.427818,6.866877,-9.354806
12.871000,-9.427818,6.866877,-9.354806
12.872000,-9.427818,6.866877,-9.354806
12.873000,-9.427818,6.866877,-9.354806
12.874000,-9.427818,6.866877,-9.354806
12.875000,-9.427818,6.866877,-9.354806
12.876000,-9.427818,6.866877,-9.354806
12.877000,-9.427818,6.866877,-9.354806
12.878000,-9.427818,6.866877,-9.354806
12.879000,-9.427818,6.866877,-9.354806
12.880000,-9.502492,6.771926,-9.354826
12.881000,-9.502492,6.771926,-9.354826
12.882000,-9.502492,6.771926,-9.354826
12.883000,-9.502492,6.771926,-9.354826
12.884000,-9.502492,6.771926,-9.354826
12.885000,-9.502492,6.771926,-9.354826
12.886000,-9.502492,6.771926,-9.354826
12.887000,-9.502492,6.771926,-9.354826
12.888000,-9.502492,6.771926,-9.354826
12.889000,-9.502492,6.771926,-9.354826
12.890000,-9.487132,6.676702,-9.354846
12.891000,-9.487132,6.676702,-9.354846
12.892000,-9.487132,6.676702,-9.354846
12.893000,-9.487132,6.676702,-9.354846
12.894000,-9.487132,6.676702,-9.354846
12.895000,-9.487132,6.676702,-9.354846
12.896000,-9.487132,6.676702,-9.354846
12.897000,-9.487132,6.676702,-9.354846
12.898000,-9.487132,6.676702,-9.354846
12.899000,-9.487132,6.676702,-9.354846
12.900000,-9.426805,6.581980,-9.354862
12.901000,-9.426805,6.581980,-9.354862
12.902000,-9.426805,6.581980,-9.354862
12.903000,-9.426805,6.581980,-9.354862
12.904000,-9.426805,6.581980,-9.354862
12.905000,-9.426805,6.581980,-9.354862
12.906000,-9.426805,6.581980,-9.354862
12.907000,-9.426805,6.581980,-9.354862
12.908000,-9.426805,6.581980,-9.354862
12.909000,-9.426805,6.581980,-9.354862
12.910000,-9.345059,6.487984,-9.354864
12.911000,-9.345059,6.487984,-9.354864
12.912000,-9.345059,6.487984,-9.354864
12.913000,-9.345059,6.487984,-9.354864
12.914000,-9.345059,6.487984,-9.354864
12.915000,-9.345059,6.487984,-9.354864
12.916000,-9.345059,6.487984,-9.354864
12.917000,-9.345059,6.487984,-9.354864
12.918000,-9.345059,6.487984,-9.354864
12.919000,-9.345059,6.487984,-9.354864
12.920000,-9.325793,6.394893,-9.354845
12.921000,-9.325793,6.394893,-9.354845
12.922000,-9.325793,6.394893,-9.354845
12.923000,-9.325793,6.394893,-9.354845
12.924000,-9.325793,6.394893,-9.354845
12.925000,-9.325793,6.394893,-9.354845
12.926000,-9.325793,6.394893,-9.354845
12.927000,-9.325793,6.394893,-9.354845
12.928000,-9.325793,6.394893,-9.354845
12.929000,-9.325793,6.394893,-9.354845
12.930000,-8.738708,6.301004,-9.354821
12.931000,-8.738708,6.301004,-9.354821
12.932000,-8.738708,6.301004,-9.354821
12.933000,-8.738708,6.301004,-9.354821
12.934000,-8.738708,6.301004,-9.354821
12.935000,-8.738708,6.301004,-9.354821
12.936000,-8.738708,6.301004,-9.354821
12.937000,-8.738708,6.301004,-9.354821
12.938000,-8.738708,6.301004,-9.354821
12.939000,-8.738708,6.301004,-9.354821
